applicant_id,email,email_preferred,school_decision,student_decision,ft_pt,gre_verbal,gre_quant,gre_analytical,applied_dual_prg,birth_date,gender,ethnicity,low_income
753,sehkai.panyavong@gmail.com,panyavong_sehkai@gmail.com,A,A,ft,159,134,4,NODUAL,1/2/98,M,AP,N
1484,jessica.gamboamendez@gmail.com,gamboamendez_jessica@Outlook.com,A,A,ft,141,143,4.5,NODUAL,8/23/91,W,HL,N
1683,waajida.el-hashim@this.university.edu,el-hashim_waajida@yahoo.com,R,,ft,152,140,5.5,NODUAL,3/10/85,M,ME,N
3263,yahya.al-rizk@this.university.edu,al-rizk_yahya@Outlook.com,A,A,sub,141,169,5.5,NODUAL,7/2/85,W,ME,N
2283,rhettly.brayshaw@Outlook.com,brayshaw_rhettly@Outlook.com,R,,ft,165,165,3.5,NODUAL,4/9/88,NB,HL,N
2255,saeed.al-hashemi@yahoo.com,,A,D,ft,166,,3.5,NODUAL,7/28/89,NB,ME,N
3047,kathleen.tacke@gmail.com,tacke_kathleen@Outlook.com,A,A,pt,138,130,5,NODUAL,12/1/97,M,W,N
2317,nadeem.el-aydin@gmail.com,el-aydin_nadeem@yahoo.com,A,A,ft,160,148,5.5,YES,7/2/87,W,ME,N
1403,raja.smith-dawson@this.university.edu,smith-dawson_raja@Outlook.com,A,A,ft,141,144,4,NODUAL,3/10/98,M,B,N
1076,lucas.samad@yahoo.com,samad_lucas@Outlook.com,W,,ft,158,132,3.5,NODUAL,11/7/92,W,AP,N
2061,bradley.abraham@yahoo.com,abraham_bradley@gmail.com,A,D,pt,,136,5,NODUAL,11/3/89,W,W,Y
3806,ghaalib.el-sarah@gmail.com,el-sarah_ghaalib@this.university.edu,A,A,sub,142,163,5.5,NODUAL,3/26/88,W,ME,N
3230,lance.shin@yahoo.com,shin_lance@Outlook.com,R,,ft,132,145,5.5,NODUAL,7/8/94,W,AP,N
1464,alton.griffin@this.university.edu,,W,,ft,153,153,4,NODUAL,12/22/96,W,B,N
3467,sylvie.daniels@yahoo.com,daniels_sylvie@gmail.com,A,D,ft,157,131,5,NODUAL,5/19/86,W,AP,N
949,sumbula.el-syed@this.university.edu,el-syed_sumbula@this.university.edu,A,A,ft,149,170,3,NODUAL,10/4/86,M,ME,N
160,colton.mcelroy@Outlook.com,,A,A,pt,164,138,3,NODUAL,1/25/92,W,B,N
3228,lee.connelley@gmail.com,connelley_lee@Outlook.com,R,,pt,154,158,2.5,NODUAL,6/26/92,W,AP,N
3208,frank.watts@this.university.edu,watts_frank@gmail.com,W,,ft,160,151,5.5,NODUAL,10/22/99,M,B,N
1432,weldon.hendricks@gmail.com,hendricks_weldon@Outlook.com,A,A,ft,153,137,2.5,NODUAL,12/1/93,M,W,N
806,orin.dubus@gmail.com,dubus_orin@this.university.edu,R,,pt,146,130,5,YES,7/21/89,W,AN,Y
847,mahdeeya.al-harroun@yahoo.com,al-harroun_mahdeeya@yahoo.com,R,,ft,153,,4.5,NODUAL,2/13/95,W,ME,N
1564,kimiko.wang@yahoo.com,wang_kimiko@yahoo.com,A,A,pt,132,140,4,NODUAL,2/11/94,M,AP,Y
976,maui.duvall-nguyen@Outlook.com,duvall-nguyen_maui@gmail.com,A,A,ft,130,141,3.5,YES,7/21/99,NB,AP,N
3234,sonny.jarrell@this.university.edu,jarrell_sonny@yahoo.com,R,,pt,133,149,2.5,NODUAL,12/13/85,W,AN,N
1720,baaqir.al-azzam@this.university.edu,al-azzam_baaqir@yahoo.com,R,,ft,134,158,3,NODUAL,1/9/86,NB,ME,N
4777,oscar.renehan@this.university.edu,renehan_oscar@this.university.edu,W,,sub,152,130,5,NODUAL,11/5/94,M,AP,N
947,tyrone.driggs@Outlook.com,driggs_tyrone@this.university.edu,A,A,sub,,154,6,NODUAL,2/21/93,W,W,Y
2935,isaiah.chai@this.university.edu,chai_isaiah@gmail.com,A,A,ft,133,139,3,NODUAL,3/25/99,W,AP,N
548,kyler.mcgrew-springs@this.university.edu,mcgrew-springs_kyler@Outlook.com,A,A,ft,162,151,2.5,NODUAL,5/6/85,W,W,N
1585,hameeda.al-saidi@Outlook.com,al-saidi_hameeda@this.university.edu,A,A,sub,160,139,6,NODUAL,4/18/92,NB,ME,N
3407,derek.virgen@this.university.edu,virgen_derek@this.university.edu,R,,ft,165,133,4.5,NODUAL,2/12/86,NB,HL,N
4559,tanishia.mason@gmail.com,mason_tanishia@yahoo.com,A,A,sub,,150,3.5,NODUAL,11/5/89,W,AN,Y
4569,rasheeda.el-abdo@Outlook.com,el-abdo_rasheeda@Outlook.com,R,,ft,135,136,2.5,NODUAL,7/25/94,M,ME,N
1168,muhyddeen.el-ramadan@Outlook.com,el-ramadan_muhyddeen@yahoo.com,A,A,ft,168,145,3,NODUAL,8/9/87,NB,ME,N
1453,jagger.cloud@this.university.edu,cloud_jagger@gmail.com,A,A,sub,151,152,,NODUAL,1/5/95,NB,AN,N
4272,luwai.el-hoda@Outlook.com,el-hoda_luwai@Outlook.com,R,,ft,146,164,4,YES,4/4/92,NB,ME,N
2361,hishma.el-zakaria@Outlook.com,el-zakaria_hishma@this.university.edu,A,A,ft,152,133,5,NODUAL,9/9/88,M,ME,Y
288,noe.varanai@Outlook.com,varanai_noe@yahoo.com,R,,ft,,147,3.5,NODUAL,11/20/96,M,AN,N
1987,abdullah.el-salik@this.university.edu,el-salik_abdullah@this.university.edu,W,,pt,157,167,4.5,NODUAL,9/9/91,M,ME,N
3594,alexandria.costa@Outlook.com,costa_alexandria@gmail.com,A,D,ft,165,147,,YES,10/1/93,W,AP,N
4508,gianna.platte@yahoo.com,platte_gianna@this.university.edu,A,D,ft,131,160,5.5,YES,5/9/91,W,W,N
3540,cesar.lopez@yahoo.com,lopez_cesar@gmail.com,A,A,pt,132,145,,NODUAL,9/24/92,M,HL,N
3171,muaoina.vang@Outlook.com,,A,A,ft,161,143,5,NODUAL,4/19/92,W,AP,N
4521,traivon.ellis@yahoo.com,,W,,sub,148,159,2.5,NODUAL,7/1/91,W,AN,N
4512,jimmy.valerio@gmail.com,valerio_jimmy@gmail.com,A,A,ft,167,162,4,NODUAL,12/21/86,NB,HL,N
1014,ramdin.ross@Outlook.com,ross_ramdin@gmail.com,R,,ft,167,147,3.5,YES,6/7/89,NB,B,Y
2395,jaevyn.murrish@yahoo.com,murrish_jaevyn@this.university.edu,A,A,pt,167,145,,YES,2/24/95,M,AP,N
494,dustin.stuckey@Outlook.com,,A,D,ft,133,150,5.5,NODUAL,6/13/93,NB,B,Y
1118,andrea.tropsa@Outlook.com,tropsa_andrea@Outlook.com,R,,ft,152,157,3.5,NODUAL,3/24/90,W,W,Y
4775,philip.lighthall@gmail.com,lighthall_philip@yahoo.com,A,D,ft,130,140,4,NODUAL,12/4/94,M,B,N
3639,paulena.serna@Outlook.com,,A,A,ft,149,167,4.5,NODUAL,6/14/95,W,HL,N
1770,l'ore'al.youngblood@Outlook.com,youngblood_l'ore'al@this.university.edu,A,A,pt,150,155,,YES,4/24/92,W,B,N
2540,ross.weingart@this.university.edu,weingart_ross@Outlook.com,W,,ft,131,162,5,NODUAL,9/14/94,W,W,N
1638,marlenye.ortega-apodaca@gmail.com,ortega-apodaca_marlenye@this.university.edu,A,D,ft,160,135,2.5,NODUAL,3/25/88,NB,HL,N
3946,jake.mckenna@yahoo.com,mckenna_jake@gmail.com,W,,ft,138,149,6,NODUAL,2/23/00,W,W,N
2923,alondra.merino@yahoo.com,merino_alondra@Outlook.com,A,D,pt,154,142,4,NODUAL,9/18/95,W,HL,Y
1859,tierria.mccalman@Outlook.com,mccalman_tierria@yahoo.com,R,,ft,164,167,4,NODUAL,6/10/87,M,B,Y
4684,rahul.narayan@yahoo.com,narayan_rahul@yahoo.com,A,A,pt,135,144,3.5,NODUAL,9/28/87,W,AP,N
307,maegan.hix@gmail.com,hix_maegan@Outlook.com,R,,ft,158,160,4.5,NODUAL,9/18/91,M,W,N
3323,shanya.bertsch@yahoo.com,bertsch_shanya@gmail.com,A,A,ft,135,147,5,NODUAL,5/23/93,W,AN,N
3611,jhoan.servey@this.university.edu,servey_jhoan@gmail.com,A,A,ft,132,131,6,NODUAL,8/10/86,M,HL,Y
4351,alex.watts@gmail.com,,A,D,pt,137,165,4.5,NODUAL,6/10/00,W,W,Y
1540,bethany.alex@yahoo.com,alex_bethany@this.university.edu,A,A,ft,146,168,4.5,NODUAL,11/19/98,M,AN,Y
4527,bassaam.al-amer@gmail.com,,A,A,ft,151,155,3.5,NODUAL,9/1/93,W,ME,N
2428,cody.pizanomachuca@gmail.com,,R,,ft,154,162,4,NODUAL,1/22/87,NB,HL,N
4011,mumtaaza.el-kader@Outlook.com,el-kader_mumtaaza@Outlook.com,A,A,ft,131,130,6,NODUAL,2/17/87,M,ME,N
4317,jaydon.greenwood@Outlook.com,greenwood_jaydon@gmail.com,A,A,ft,164,148,4,NODUAL,8/12/93,M,W,N
1372,riyaal.el-masood@gmail.com,el-masood_riyaal@Outlook.com,A,D,ft,149,162,5.5,NODUAL,3/22/86,W,ME,N
2201,sheila.emerson@gmail.com,emerson_sheila@gmail.com,A,D,sub,138,146,5.5,NODUAL,11/7/95,W,AP,N
3749,fatima.nicholas@this.university.edu,nicholas_fatima@yahoo.com,A,A,pt,160,133,3,NODUAL,9/10/92,NB,AN,Y
2406,raine.arrates@this.university.edu,arrates_raine@Outlook.com,W,,ft,156,144,2.5,NODUAL,2/17/98,W,AN,N
4798,alfonso.allen@gmail.com,allen_alfonso@this.university.edu,W,,ft,140,133,5,NODUAL,5/4/87,W,HL,N
2904,nadheer.al-mourad@gmail.com,al-mourad_nadheer@Outlook.com,A,A,ft,164,,5.5,NODUAL,2/2/87,M,ME,N
4843,daishavon.winston@this.university.edu,winston_daishavon@gmail.com,A,A,sub,165,145,6,NODUAL,11/18/91,M,B,Y
2674,jason.mickelson@Outlook.com,,A,A,sub,155,140,3,NODUAL,3/19/97,W,AN,N
621,cezar.barron@yahoo.com,barron_cezar@this.university.edu,A,D,ft,138,166,3,NODUAL,3/2/89,M,HL,Y
4018,kimberly.greimann@gmail.com,greimann_kimberly@Outlook.com,R,,ft,140,141,2.5,NODUAL,3/5/00,W,AP,N
2586,japria.rigney@Outlook.com,rigney_japria@yahoo.com,R,,ft,147,140,4,NODUAL,10/16/97,W,B,N
3225,lawrence.ingram@yahoo.com,ingram_lawrence@Outlook.com,A,A,ft,170,153,5.5,NODUAL,6/11/98,W,W,N
3757,gabrianna.copeland@yahoo.com,copeland_gabrianna@this.university.edu,A,D,ft,160,132,3.5,NODUAL,10/20/94,M,B,Y
4146,laurel.armstrong@gmail.com,armstrong_laurel@gmail.com,A,D,ft,156,159,5,NODUAL,4/14/93,NB,W,N
984,badruddeen.al-bagheri@this.university.edu,al-bagheri_badruddeen@this.university.edu,W,,ft,159,156,5,NODUAL,5/21/89,W,ME,Y
3870,nisma.el-ghanem@Outlook.com,el-ghanem_nisma@gmail.com,W,,ft,167,165,5,NODUAL,6/15/99,W,ME,Y
1588,luke.gilroy@Outlook.com,gilroy_luke@this.university.edu,R,,ft,156,143,4.5,NODUAL,1/17/88,W,W,N
3100,ervin.reyes-miranda@this.university.edu,reyes-miranda_ervin@gmail.com,A,A,pt,140,133,4.5,YES,1/10/88,M,HL,N
234,noah.williams@this.university.edu,williams_noah@this.university.edu,A,A,ft,145,134,4.5,NODUAL,4/8/87,W,AN,N
1635,gage.cardoza@Outlook.com,cardoza_gage@this.university.edu,A,A,ft,163,170,,NODUAL,5/23/91,W,AN,N
2420,najeeba.al-shahin@Outlook.com,al-shahin_najeeba@yahoo.com,A,D,pt,167,137,,NODUAL,4/3/98,NB,ME,N
909,luke.gibson@gmail.com,gibson_luke@gmail.com,A,A,ft,138,142,2.5,YES,2/3/97,M,AN,N
3664,allyzon.perea@yahoo.com,perea_allyzon@gmail.com,A,A,ft,162,144,3.5,NODUAL,11/5/97,NB,HL,Y
4723,stacie.harris@yahoo.com,harris_stacie@yahoo.com,R,,ft,165,169,3.5,YES,12/10/88,M,W,N
2181,evander.vazquez@this.university.edu,,A,D,ft,133,139,5,NODUAL,5/15/86,W,HL,N
1132,brittany.gebresellassie@Outlook.com,gebresellassie_brittany@this.university.edu,A,A,pt,143,,,YES,8/11/88,M,B,N
2550,amaan.al-jamal@gmail.com,al-jamal_amaan@gmail.com,R,,ft,132,148,3.5,NODUAL,5/8/95,W,ME,N
1305,stephen.mccabe@yahoo.com,mccabe_stephen@Outlook.com,A,D,ft,168,147,5,NODUAL,2/28/86,M,AN,N
1203,tanner.read@gmail.com,read_tanner@gmail.com,A,A,ft,165,151,,NODUAL,10/13/99,W,HL,Y
728,trae.miller@yahoo.com,,R,,pt,134,140,2.5,NODUAL,9/12/87,M,AN,N
4972,atrayo.quinonez@yahoo.com,quinonez_atrayo@this.university.edu,R,,ft,151,139,,NODUAL,7/19/93,M,HL,N
2351,asghar.el-abad@yahoo.com,el-abad_asghar@yahoo.com,A,D,ft,140,142,3.5,NODUAL,4/3/90,W,ME,N
862,tristan.myers@this.university.edu,myers_tristan@this.university.edu,A,A,ft,151,144,2.5,NODUAL,3/14/97,M,W,N
3771,natalie.blasingime@yahoo.com,blasingime_natalie@this.university.edu,A,A,pt,137,167,6,NODUAL,8/10/86,W,B,N
1838,tiaushlia.nunally@gmail.com,nunally_tiaushlia@this.university.edu,A,A,sub,146,140,3,NODUAL,11/16/94,M,B,N
1961,nikim.kearns@gmail.com,kearns_nikim@this.university.edu,A,A,ft,131,130,3,NODUAL,11/16/99,M,AP,N
3358,shiann.matthew@this.university.edu,matthew_shiann@this.university.edu,R,,pt,139,155,,NODUAL,12/22/89,W,AN,N
2021,sarah.todd@yahoo.com,todd_sarah@Outlook.com,R,,sub,140,164,2.5,YES,6/25/86,M,W,N
3952,sierra.tsosie@gmail.com,tsosie_sierra@gmail.com,A,A,ft,163,159,,NODUAL,12/10/97,M,AN,Y
3600,mario.novatski@yahoo.com,novatski_mario@this.university.edu,A,A,pt,149,130,5.5,NODUAL,11/14/90,W,HL,N
484,ya'qoob.al-mussa@yahoo.com,,R,,pt,149,168,4.5,NODUAL,9/16/99,NB,ME,N
1011,loann.barreras-ramirez@yahoo.com,barreras-ramirez_loann@yahoo.com,W,,ft,168,133,3,YES,1/5/86,M,HL,N
2025,kal-el.alaminjr@yahoo.com,alaminjr_kal-el@gmail.com,A,A,ft,151,152,4.5,NODUAL,8/10/90,W,B,N
717,tram.luu@this.university.edu,luu_tram@Outlook.com,A,A,ft,131,154,2.5,NODUAL,9/17/93,M,AP,Y
2034,nels.stoops@Outlook.com,stoops_nels@yahoo.com,R,,ft,161,148,2.5,NODUAL,10/10/00,M,W,N
761,lance.gurreri@Outlook.com,gurreri_lance@yahoo.com,A,D,ft,147,132,2.5,YES,12/3/98,W,AN,N
4213,shawnia.mcclanahan-saenz@this.university.edu,mcclanahan-saenz_shawnia@gmail.com,A,A,sub,137,163,4,NODUAL,7/13/88,NB,AN,N
3192,doveena.catalan@this.university.edu,catalan_doveena@gmail.com,A,A,pt,135,158,3.5,NODUAL,9/9/97,NB,HL,N
4238,anastasia.winkler@gmail.com,winkler_anastasia@this.university.edu,A,A,pt,154,149,5,NODUAL,1/13/94,NB,W,N
1045,james.williams@this.university.edu,williams_james@this.university.edu,W,,pt,162,151,,YES,4/1/88,NB,HL,Y
3871,tiffany.sniff@gmail.com,sniff_tiffany@Outlook.com,A,A,ft,131,,6,NODUAL,1/7/94,NB,AP,N
3198,aza.slocum@this.university.edu,slocum_aza@gmail.com,W,,ft,161,147,,NODUAL,5/13/98,W,W,N
3486,gabriela.gentry@gmail.com,,A,A,ft,167,132,2.5,YES,4/23/98,W,AN,N
3634,dominique.warrior@yahoo.com,warrior_dominique@this.university.edu,A,D,ft,146,132,,NODUAL,2/16/86,M,B,N
1669,rachel.leong@this.university.edu,,A,A,ft,152,153,3,NODUAL,4/1/91,M,AP,N
4476,skylar.horton@this.university.edu,,R,,ft,130,132,4,NODUAL,2/13/93,M,W,N
4469,ruben.arellano@gmail.com,arellano_ruben@Outlook.com,A,A,ft,160,,4,NODUAL,3/4/91,NB,HL,N
1986,anna.gottschalk@Outlook.com,gottschalk_anna@Outlook.com,A,A,ft,160,152,5,NODUAL,2/21/90,W,AP,Y
1106,sky.lovern@this.university.edu,lovern_sky@Outlook.com,A,A,sub,137,149,2.5,YES,12/23/96,W,AN,Y
1337,assad.hinojosa@this.university.edu,hinojosa_assad@Outlook.com,R,,ft,146,164,5,NODUAL,9/24/87,M,HL,N
389,haamid.el-masri@gmail.com,el-masri_haamid@Outlook.com,R,,sub,164,166,3.5,NODUAL,5/2/87,W,ME,N
4059,shyla.delatorres@Outlook.com,,A,D,sub,140,136,5.5,NODUAL,3/25/98,W,HL,N
1514,mckylaa.regur@gmail.com,,A,D,ft,167,155,5,NODUAL,1/6/92,W,AP,N
4669,reeanna.coyhis@Outlook.com,coyhis_reeanna@yahoo.com,A,A,sub,130,151,5.5,NODUAL,3/27/93,M,AN,N
3527,rudolfo.ward@yahoo.com,ward_rudolfo@Outlook.com,W,,pt,157,166,4,NODUAL,1/3/99,NB,W,N
1852,andrew.chavezrocha@Outlook.com,chavezrocha_andrew@yahoo.com,A,A,ft,170,157,2.5,NODUAL,11/16/95,M,HL,N
665,kei'lani.donelson@Outlook.com,donelson_kei'lani@yahoo.com,W,,ft,155,144,4,NODUAL,8/15/98,W,B,N
2606,annabel.mora@yahoo.com,mora_annabel@this.university.edu,A,D,pt,150,137,3.5,YES,2/26/99,NB,HL,N
3242,ethan.dauer@yahoo.com,dauer_ethan@Outlook.com,A,D,ft,167,163,3,NODUAL,2/28/98,NB,AP,N
4208,teddi.baca@gmail.com,baca_teddi@this.university.edu,A,A,pt,163,156,5.5,NODUAL,2/18/97,NB,AN,N
1830,mubarak.el-saadeh@gmail.com,el-saadeh_mubarak@this.university.edu,W,,ft,149,139,5,YES,1/23/85,W,ME,N
1957,marlene.luebano@this.university.edu,luebano_marlene@Outlook.com,R,,pt,170,164,3.5,NODUAL,10/21/97,W,HL,Y
1831,amie.nichols@gmail.com,nichols_amie@this.university.edu,W,,sub,155,140,5,YES,7/6/85,W,AP,Y
4298,abdulhakeem.el-jaber@this.university.edu,el-jaber_abdulhakeem@this.university.edu,A,A,sub,167,143,3,NODUAL,7/24/87,M,ME,N
3809,haseena.al-bacchus@this.university.edu,al-bacchus_haseena@yahoo.com,R,,pt,162,136,4.5,NODUAL,12/2/87,NB,ME,N
1015,micaela.royse@this.university.edu,royse_micaela@this.university.edu,A,A,ft,149,160,5,NODUAL,10/17/91,NB,W,Y
3207,chelsea.jaimescastro@yahoo.com,jaimescastro_chelsea@Outlook.com,A,A,ft,152,130,6,NODUAL,2/7/86,NB,HL,N
4935,sabreen.al-othman@gmail.com,al-othman_sabreen@this.university.edu,A,D,ft,148,164,5,NODUAL,5/28/95,M,ME,N
4421,carlo.romero-rough@this.university.edu,romero-rough_carlo@this.university.edu,A,A,ft,134,160,2.5,NODUAL,4/14/99,NB,AN,N
2761,marjaana.el-dajani@gmail.com,,A,A,ft,164,139,2.5,NODUAL,3/23/94,W,ME,N
2962,mark.hoang@gmail.com,hoang_mark@Outlook.com,A,A,ft,161,155,2.5,NODUAL,2/25/00,W,AP,N
3330,karen.du@yahoo.com,du_karen@Outlook.com,A,A,ft,142,131,5,NODUAL,12/18/93,W,AP,N
2056,monaca.hensingerii@Outlook.com,hensingerii_monaca@gmail.com,A,D,ft,149,130,3,NODUAL,12/26/90,W,AN,Y
1586,jaire.stockwell@Outlook.com,stockwell_jaire@yahoo.com,R,,ft,134,153,5.5,NODUAL,1/6/87,W,B,N
1529,floyd.jones@Outlook.com,jones_floyd@Outlook.com,A,A,ft,158,,6,NODUAL,7/6/88,W,AP,N
4390,terry.larsen@yahoo.com,larsen_terry@yahoo.com,A,A,sub,156,159,6,NODUAL,1/21/89,W,W,N
2563,rashaina.ontiveros@gmail.com,ontiveros_rashaina@gmail.com,A,A,ft,141,132,3,NODUAL,10/28/93,NB,AN,N
2270,kelechi.bessard@this.university.edu,bessard_kelechi@yahoo.com,A,D,ft,137,154,4.5,NODUAL,8/21/87,NB,B,N
3859,lia.mitsuhashi@gmail.com,mitsuhashi_lia@Outlook.com,A,A,ft,154,135,4,NODUAL,12/13/97,M,AP,N
2813,chloe.hughes@this.university.edu,hughes_chloe@this.university.edu,A,D,ft,148,138,3.5,YES,6/5/87,M,AN,N
2975,calista.watterson@Outlook.com,watterson_calista@this.university.edu,A,A,ft,166,146,3,NODUAL,4/15/88,W,AN,N
1035,muhjar.el-dada@Outlook.com,el-dada_muhjar@this.university.edu,A,A,ft,133,136,6,NODUAL,11/9/85,W,ME,N
631,karlos.ryen@gmail.com,,R,,pt,170,147,,NODUAL,11/20/85,NB,AN,N
2648,tayyiba.el-hashem@yahoo.com,,A,A,ft,137,139,4,NODUAL,3/10/93,M,ME,Y
4563,dennison.dwyer@gmail.com,dwyer_dennison@this.university.edu,A,A,pt,154,134,3.5,NODUAL,11/2/91,NB,AN,Y
3475,luke.mcdonald@gmail.com,mcdonald_luke@this.university.edu,W,,ft,134,164,,NODUAL,6/27/96,M,HL,N
923,ana.ponce@yahoo.com,ponce_ana@gmail.com,A,D,sub,161,145,4,NODUAL,4/9/89,W,HL,N
1315,nalei.coles@yahoo.com,coles_nalei@Outlook.com,A,A,ft,154,163,3.5,NODUAL,3/22/99,NB,AP,N
4520,tiah.fortune@Outlook.com,fortune_tiah@this.university.edu,R,,ft,156,161,3.5,NODUAL,7/26/95,W,B,Y
188,katie.ewton@Outlook.com,ewton_katie@yahoo.com,A,A,ft,134,150,2.5,NODUAL,9/16/99,M,AP,N
1527,avery.comstock@gmail.com,,A,D,ft,161,165,,NODUAL,3/13/86,W,W,N
1880,wyatt.rodarte@Outlook.com,rodarte_wyatt@gmail.com,A,A,ft,162,134,2.5,NODUAL,1/28/88,NB,HL,N
1289,bilaal.el-allam@gmail.com,el-allam_bilaal@Outlook.com,R,,pt,161,149,2.5,NODUAL,6/9/87,NB,ME,N
3286,jazz.raymonde@this.university.edu,raymonde_jazz@this.university.edu,A,A,ft,154,132,2.5,YES,1/19/96,W,HL,N
1404,gabriel.samide@this.university.edu,samide_gabriel@Outlook.com,A,A,ft,155,136,2.5,NODUAL,10/1/89,W,AP,N
3514,cindy.hernandez-perez@yahoo.com,hernandez-perez_cindy@this.university.edu,A,A,pt,163,151,3,NODUAL,6/14/99,W,HL,N
1535,samuel.linga@Outlook.com,linga_samuel@yahoo.com,W,,ft,156,167,5.5,NODUAL,8/28/93,W,B,N
2641,liam.grigar@gmail.com,grigar_liam@yahoo.com,R,,pt,164,142,5.5,NODUAL,8/7/96,NB,W,Y
940,laaiqa.el-abdalla@gmail.com,el-abdalla_laaiqa@yahoo.com,A,A,ft,139,165,,NODUAL,6/23/98,M,ME,N
1666,breianna.goosby@this.university.edu,goosby_breianna@yahoo.com,A,A,sub,151,134,5,NODUAL,4/7/90,W,B,N
500,javier-luis.marez@yahoo.com,marez_javier-luis@gmail.com,A,A,ft,149,152,5.5,NODUAL,10/12/97,M,AN,Y
1141,abdurrahmaan.al-saladin@this.university.edu,al-saladin_abdurrahmaan@yahoo.com,A,D,ft,145,167,3,NODUAL,5/23/92,W,ME,N
1362,mckenzy.pritchett@gmail.com,pritchett_mckenzy@Outlook.com,A,A,ft,137,141,4,NODUAL,1/10/95,M,AN,Y
925,rutaiba.el-guler@yahoo.com,el-guler_rutaiba@yahoo.com,A,D,ft,144,155,6,NODUAL,12/14/89,W,ME,N
2884,sylviana.johnson@gmail.com,johnson_sylviana@yahoo.com,A,D,ft,133,149,6,NODUAL,5/9/95,W,AP,N
2685,elicia.nolan@gmail.com,nolan_elicia@yahoo.com,A,A,sub,144,158,5.5,NODUAL,9/24/88,W,HL,N
2149,javonn.currier@Outlook.com,currier_javonn@this.university.edu,R,,sub,159,161,5,NODUAL,9/2/86,M,B,N
4731,rayna.owen@yahoo.com,owen_rayna@gmail.com,A,D,ft,132,153,3.5,NODUAL,4/15/93,W,AP,N
4949,austin.logan@Outlook.com,logan_austin@gmail.com,A,A,ft,143,140,4.5,NODUAL,2/21/87,M,W,N
252,tecumseh.cox@yahoo.com,cox_tecumseh@Outlook.com,A,D,ft,142,149,3.5,NODUAL,10/23/85,M,AN,N
2430,arthur.carrillosoto@yahoo.com,carrillosoto_arthur@this.university.edu,A,D,sub,145,142,6,NODUAL,7/28/87,M,HL,Y
3059,benton.guerue@yahoo.com,guerue_benton@Outlook.com,W,,ft,138,164,3,NODUAL,3/6/97,NB,AN,N
1821,jaarallah.al-taheri@yahoo.com,al-taheri_jaarallah@this.university.edu,A,D,ft,141,159,4.5,NODUAL,1/21/86,M,ME,N
2101,andre.huntley@gmail.com,,R,,ft,132,150,3,NODUAL,3/4/87,W,B,N
562,jumaana.al-qadir@Outlook.com,al-qadir_jumaana@Outlook.com,A,A,sub,137,139,3,NODUAL,5/14/98,W,ME,N
663,lynette.catano@gmail.com,catano_lynette@yahoo.com,A,A,ft,136,157,,NODUAL,8/28/95,M,HL,N
4120,destinee.crockett@this.university.edu,,W,,sub,147,133,3.5,NODUAL,4/6/92,W,B,N
2509,dante.trevizo@this.university.edu,trevizo_dante@gmail.com,A,D,pt,165,132,3,NODUAL,11/9/95,NB,HL,N
3637,damian.earley@gmail.com,earley_damian@yahoo.com,W,,ft,144,162,5,NODUAL,8/14/86,M,W,N
575,constanceanna.bonavich@this.university.edu,bonavich_constanceanna@yahoo.com,A,A,ft,146,156,3.5,YES,3/13/96,NB,HL,N
2282,deandra.angulo@this.university.edu,angulo_deandra@Outlook.com,A,D,pt,136,134,5.5,NODUAL,4/27/00,W,B,Y
3123,gavin.briseno@yahoo.com,briseno_gavin@yahoo.com,R,,pt,153,162,,NODUAL,6/22/87,W,AN,N
2400,khawla.el-kassem@Outlook.com,el-kassem_khawla@yahoo.com,R,,pt,145,141,4,NODUAL,9/5/87,W,ME,Y
4748,deidre.valadez@this.university.edu,valadez_deidre@this.university.edu,A,A,ft,153,147,3.5,NODUAL,10/13/85,M,HL,Y
2657,mukhtaar.al-reza@yahoo.com,al-reza_mukhtaar@yahoo.com,A,A,pt,156,163,3,YES,5/7/88,NB,ME,N
2557,jaiel.redmond@Outlook.com,redmond_jaiel@Outlook.com,R,,ft,164,138,5,NODUAL,3/13/96,W,B,N
463,tenzin.porage@Outlook.com,porage_tenzin@yahoo.com,A,D,ft,145,170,3,NODUAL,5/9/00,W,AP,N
3191,llajaira.aguilar@yahoo.com,aguilar_llajaira@yahoo.com,A,A,ft,130,142,6,YES,9/24/90,W,HL,N
1031,naqaa.al-naim@Outlook.com,,A,D,ft,142,164,3.5,NODUAL,8/18/87,W,ME,N
4195,jaedon.warren@Outlook.com,warren_jaedon@this.university.edu,A,A,ft,130,157,3.5,NODUAL,8/23/86,NB,W,N
2006,kalista.zamorasedano@gmail.com,zamorasedano_kalista@yahoo.com,A,A,ft,167,162,2.5,YES,5/21/94,NB,HL,N
4855,tayyib.al-fayad@yahoo.com,al-fayad_tayyib@gmail.com,R,,ft,161,156,3.5,NODUAL,4/5/88,W,ME,Y
4985,darrel.corpuz@Outlook.com,corpuz_darrel@this.university.edu,A,A,pt,132,158,5,NODUAL,5/27/00,NB,AP,N
4061,kelly.balli@gmail.com,balli_kelly@gmail.com,A,D,pt,162,154,3.5,NODUAL,9/17/88,NB,W,N
2380,alexa.billsie@this.university.edu,billsie_alexa@gmail.com,A,A,pt,150,,,NODUAL,5/2/92,W,AN,Y
3992,pratheeksha.schmitz@this.university.edu,schmitz_pratheeksha@this.university.edu,A,A,ft,157,149,3,NODUAL,10/9/98,NB,AP,N
50,devlin.mader@this.university.edu,,A,D,ft,150,157,2.5,NODUAL,12/2/96,M,W,N
